t,MV,MVP,MVI,MVD,PV,SP,DV,Man
2.500000000000000000e+01,5.000000000000000000e+01,8.544446278830039887e+01,-3.329774868675040977e+01,-2.146714101549988207e+00,2.778999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,8.568617272546673291e+01,-3.390574717492530965e+01,-1.780425550541422597e+00,2.773000000000000043e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,8.492075792443998239e+01,-3.254140396066645735e+01,-2.379353963773521929e+00,2.792000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,8.492075792443998239e+01,-3.269700289540308091e+01,-2.223755029036898367e+00,2.792000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,8.427619809199643441e+01,-3.159545798556746021e+01,-2.680740106428973313e+00,2.807999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,8.375249322813601793e+01,-3.075760439425619808e+01,-2.994888833879818968e+00,2.821000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,8.399420316530236619e+01,-3.142106965485356085e+01,-2.573133510448805783e+00,2.814999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,8.306764840616473577e+01,-2.979682384284009800e+01,-3.270824563324637779e+00,2.837999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,8.282593846899838752e+01,-2.954310775988245297e+01,-3.282830709115933221e+00,2.844000000000000128e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,8.218137863655482533e+01,-2.851082158587794169e+01,-3.670557050676882760e+00,2.860000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
