t,MV,MVP,MVI,MVD,PV,SP,DV,Man
5.900000000000000000e+01,5.000000000000000000e+01,4.541374124234285858e+01,5.971578789179891267e+00,-1.385320031522750073e+00,4.667999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,4.541374124234285858e+01,5.840840669484572700e+00,-1.254581911827431062e+00,4.667999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,4.541374124234285858e+01,5.722440822211892986e+00,-1.136182064554751792e+00,4.667999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,4.517303236650003839e+01,6.073915940804129221e+00,-1.246948307304168058e+00,4.674000000000000199e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,4.477185090676202606e+01,6.720738348446131383e+00,-1.492589255208157439e+00,4.684000000000000341e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,4.999999999999999289e+01,4.412996057118122195e+01,7.803079755121654415e+00,-1.933040326302876810e+00,4.700000000000000000e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,4.425031500910262849e+01,7.391300556716092984e+00,-1.641615565818721700e+00,4.696999999999999886e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,4.412996057118122195e+01,7.465725368222287273e+00,-1.595685939403508780e+00,4.700000000000000000e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,4.400960613325981541e+01,7.544484739872848067e+00,-1.554090873132663919e+00,4.703000000000000114e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000711e+01,4.412996057118122195e+01,7.168468497202926670e+00,-1.298429068384148399e+00,4.700000000000000000e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,4.400960613325981541e+01,7.275281173143665292e+00,-1.284887306403480478e+00,4.703000000000000114e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,4.372877911144320251e+01,7.689172575225744488e+00,-1.417951686668946776e+00,4.710000000000000142e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000711e+01,4.348807023560041785e+01,8.014055982340263284e+00,-1.502126217940680908e+00,4.715999999999999659e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,4.308688877586239840e+01,8.636796243283125563e+00,-1.723685019145523523e+00,4.725999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,4.256535287820297242e+01,9.467977678046787915e+00,-2.033330556249760779e+00,4.739000000000000057e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,4.268570731612438607e+01,9.046733694762123079e+00,-1.732441010886508481e+00,4.735999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,4.232464400236015933e+01,9.571288055413003093e+00,-1.895932057773162871e+00,4.745000000000000284e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,4.256535287820297242e+01,8.933660358330275386e+00,-1.499013236533247806e+00,4.739000000000000057e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,4.180310810470076177e+01,1.024474606098758755e+01,-2.047854165688349770e+00,4.757999999999999829e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,4.152228108288415598e+01,1.058663326887411138e+01,-2.108914351758267802e+00,4.764999999999999858e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,4.152228108288415598e+01,1.038760669690988436e+01,-1.909887779794040341e+00,4.764999999999999858e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,4.999999999999999289e+01,4.152228108288415598e+01,1.020736304816622564e+01,-1.729644131050382061e+00,4.764999999999999858e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,4.140192664496274944e+01,1.027348025649338226e+01,-1.675406901456130804e+00,4.767999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,4.100074518522472999e+01,1.087986733533620054e+01,-1.880612520560929646e+00,4.778000000000000114e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,4.088039074730332345e+01,1.093173706082262520e+01,-1.812127808125948647e+00,4.781000000000000227e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,4.076003630938190980e+01,1.099006995895356376e+01,-1.750106268335473558e+00,4.784000000000000341e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,4.063968187146053168e+01,1.105425607461418558e+01,-1.693937946074717260e+00,4.786999999999999744e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,4.023850041172251935e+01,1.165889430562812379e+01,-1.897394717350642246e+00,4.796999999999999886e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,4.999999999999999289e+01,4.023850041172251935e+01,1.147982967650153441e+01,-1.718330088224054419e+00,4.796999999999999886e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,3.999779153587969915e+01,1.177636518816755640e+01,-1.774156724047256439e+00,4.803000000000000114e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,3.959661007614168682e+01,1.237343285645393642e+01,-1.970042932595623242e+00,4.813000000000000256e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,3.971696451406309336e+01,1.195816157603089103e+01,-1.675126090093984832e+00,4.810000000000000142e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,3.919542861640369580e+01,1.279392570860739298e+01,-1.989354325011089664e+00,4.822999999999999687e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,4.999999999999999289e+01,3.935590120029889505e+01,1.230038175170126280e+01,-1.656282952000158071e+00,4.818999999999999773e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,3.895471974056088271e+01,1.290857363314284534e+01,-1.863293373703728495e+00,4.828999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,3.895471974056088271e+01,1.273272728242560170e+01,-1.687447022986484635e+00,4.828999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,3.895471974056088271e+01,1.257347624594977908e+01,-1.528195986510662463e+00,4.828999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,3.843318384290145673e+01,1.342310675238365114e+01,-1.856290595285108092e+00,4.842000000000000171e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,3.883436530263946906e+01,1.248341943998464032e+01,-1.317784742624109384e+00,4.832000000000000028e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,3.779129350732065262e+01,1.434675968004790825e+01,-2.138053187368561314e+00,4.857999999999999829e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,3.803200238316343729e+01,1.368628205623241101e+01,-1.718284439395847629e+00,4.852000000000000313e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000711e+01,3.767093906939924608e+01,1.421217242841551709e+01,-1.883111497814762503e+00,4.860999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,3.767093906939924608e+01,1.403445576309716358e+01,-1.705394832496410329e+00,4.860999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,3.739011204758263318e+01,1.440866221005830283e+01,-1.798774257640936236e+00,4.867999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,3.751046648550403972e+01,1.400955423054535309e+01,-1.520020716049392817e+00,4.864999999999999858e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
