t,MV,MVP,MVI,MVD,PV,SP,DV,Man
1.000000000000000000e+02,5.000000000000000000e+01,2.425156369568923154e+01,6.668870004518242922e+01,-4.094026374087165721e+01,3.297999999999999687e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,2.449327363285555137e+01,6.293192033693573251e+01,-3.742519396979128032e+01,3.292000000000000171e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000711e+01,2.396956876899517042e+01,6.092712330118092723e+01,-3.489669207017609409e+01,3.304999999999999716e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,4.999999999999999289e+01,2.268044910410803539e+01,6.059495988636557939e+01,-3.327540899047361478e+01,3.336999999999999744e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,2.255959413552486126e+01,5.815062870340702261e+01,-3.071022283893188742e+01,3.339999999999999858e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,4.999999999999999289e+01,2.163303937638721663e+01,5.745921151531653237e+01,-2.909225089170374901e+01,3.363000000000000256e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000001421e+01,2.191503430308127776e+01,5.457803036477574210e+01,-2.649306466785701630e+01,3.356000000000000227e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,2.215674424024762601e+01,5.198323005722849643e+01,-2.413997429747612600e+01,3.350000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000711e+01,2.086762457536049098e+01,5.251622288535317296e+01,-2.338384746071366038e+01,3.382000000000000028e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,4.999999999999998579e+01,2.110933451252683568e+01,5.017149501944268764e+01,-2.128082953196952687e+01,3.375999999999999801e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.994106981622287478e+01,5.070245746957385080e+01,-2.064352728579672558e+01,3.404999999999999716e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.994106981622287478e+01,4.904211117389088770e+01,-1.898318099011376248e+01,3.404999999999999716e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.957850491047335595e+01,4.821127445453836913e+01,-1.778977936501172863e+01,3.414000000000000057e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.982021484763970065e+01,4.631647407010473216e+01,-1.613668891774443637e+01,3.407999999999999829e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,4.999999999999999289e+01,1.917565501519612070e+01,4.625588814381227110e+01,-1.543154315900839180e+01,3.424000000000000199e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000711e+01,1.917565501519612070e+01,4.501473854926794615e+01,-1.419039356446406508e+01,3.424000000000000199e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.853109518275256562e+01,4.511069196992838215e+01,-1.364178715268094422e+01,3.439999999999999858e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.788653535030898212e+01,4.525076946933672417e+01,-1.313730481964570629e+01,3.456000000000000227e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.776568038172581154e+01,4.442613370951046647e+01,-1.219181409123628157e+01,3.459000000000000341e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000711e+01,1.724197551786543059e+01,4.445084201113788680e+01,-1.169281752900331384e+01,3.471999999999999886e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.708083555975454004e+01,4.381971536410945589e+01,-1.090055092386399238e+01,3.475999999999999801e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,4.999999999999999289e+01,1.659741568542184709e+01,4.387094929196370430e+01,-1.046836497738555494e+01,3.488000000000000256e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.643627572731096009e+01,4.333830461607190898e+01,-9.774580343382865522e+00,3.492000000000000171e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,1.591257086345057914e+01,4.355742955219615453e+01,-9.470000415646737224e+00,3.504999999999999716e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,1.579171589486740501e+01,4.302775284650940080e+01,-8.819468741376809362e+00,3.507999999999999829e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,1.567086092628423266e+01,4.255039800620181012e+01,-8.221258932486044557e+00,3.510999999999999943e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
