t,MV,MVP,MVI,MVD,PV,SP,DV,Man
5.400000000000000000e+01,5.000000000000000000e+01,4.088926437063879149e+01,1.243874662045242374e+01,-3.328010991091215676e+00,3.885000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,4.999999999999999289e+01,4.076840940205562447e+01,1.240306637418861513e+01,-3.171475776244240041e+00,3.888000000000000256e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000711e+01,4.036555950677841764e+01,1.292128533328849826e+01,-3.286844840066915019e+00,3.897999999999999687e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,4.000299460102889526e+01,1.335289534708007331e+01,-3.355889948108968568e+00,3.907000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,3.972099967433483414e+01,1.362429234109982445e+01,-3.345292015434657706e+00,3.914000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,3.919729481047442476e+01,1.436052101203650011e+01,-3.557815822510923986e+00,3.927000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,3.919729481047442476e+01,1.407436805765778942e+01,-3.271662868132213742e+00,3.927000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,3.867358994661404381e+01,1.481651867595764038e+01,-3.490108622571684194e+00,3.939999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,4.999999999999999289e+01,3.843188000944769556e+01,1.499979066199388811e+01,-3.431670671441584108e+00,3.946000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,3.802903011417046031e+01,1.549708230453519775e+01,-3.526112418705658058e+00,3.956000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,3.766646520842097345e+01,1.590944817306171188e+01,-3.575913381482685338e+00,3.964999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000711e+01,3.778732017700414048e+01,1.538984999723313152e+01,-3.177170174237271105e+00,3.961999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,3.661905548070018313e+01,1.737687871631037950e+01,-3.995934197010563516e+00,3.990999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,3.649820051211700900e+01,1.728747781439525966e+01,-3.785678326512269543e+00,3.993999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,4.999999999999999289e+01,3.661905548070018313e+01,1.675100837211001092e+01,-3.370063852810195382e+00,3.990999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,3.661905548070018313e+01,1.647995619402229295e+01,-3.099011674722476517e+00,3.990999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,3.569250072156253850e+01,1.800929186183337549e+01,-3.701792583395913550e+00,4.014000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,4.999999999999999289e+01,3.557164575297936437e+01,1.794354859031300364e+01,-3.515194343292368462e+00,4.017000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,3.581335569014571263e+01,1.719684436382278037e+01,-3.010200053968491662e+00,4.010999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,3.532993581581304454e+01,1.788269439468586341e+01,-3.212630210498909733e+00,4.022999999999999687e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,4.999999999999999289e+01,3.440338105667539992e+01,1.940289179303428924e+01,-3.806272849709689599e+00,4.046000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,3.452423602525857405e+01,1.886476594582226696e+01,-3.389001971080841003e+00,4.042999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
